name,rho_oos,rho_is,abs_rho_oos
zscore20*sma20,0.1301786839323567,0.13768688514689975,0.1301786839323567
roc7/zscore20,0.1267490885762112,0.15979166713276702,0.1267490885762112
roc7_div_zscore20,0.1267490885762112,0.15979166713276702,0.1267490885762112
zscore50*sma20,0.1250251409324094,0.15464213602115914,0.1250251409324094
bb*zscore50,0.11658602781623613,0.1808235114420091,0.11658602781623613
rsi_neg,-0.11200717248719502,-0.16321082155379404,0.11200717248719502
williams/rsi,0.11192363310761215,0.0893920526140211,0.11192363310761215
stoch/rsi,0.11192363310761215,0.0893920526140211,0.11192363310761215
sma7*sma20,0.11184344247892834,0.0655948902966018,0.11184344247892834
zscore20*zscore50,0.1111798028992794,0.19743318784608102,0.1111798028992794
zscore50/sma7,-0.11047002513688275,0.02605680292967805,0.11047002513688275
zscore50*sma7,0.1101919193616702,0.0911371133905559,0.1101919193616702
roc7/sma7,0.10977279490716904,0.17018290219410837,0.10977279490716904
zscore20*sma7,0.103298529425278,0.05962451340205581,0.103298529425278
rsi_div_atr_inv,0.09828361514306264,0.10381777113102422,0.09828361514306264
roc7/sma20,0.0958706650378085,0.15432062799360838,0.0958706650378085
zscore50/sma20,-0.09391252103287957,-0.020796238747347644,0.09391252103287957
rsi/sma20,-0.09260402572261259,-0.07930916081899238,0.09260402572261259
sqrt_sma7,0.083982520784723,0.030604869436124543,0.083982520784723
sma7^2,0.083982520784723,0.030604869436124543,0.083982520784723
roc7_pos,0.07423630401150201,0.04760404583061118,0.07423630401150201
roc7*sma20,0.07056946193095065,0.09723034374465687,0.07056946193095065
bb/sma20,-0.06452997467480386,-0.05142836711339744,0.06452997467480386
bb/roc7,0.0643406792053814,0.06404913706667865,0.0643406792053814
roc7_x_zscore20,0.05881327937656846,0.09350482568103576,0.05881327937656846
roc7*zscore20,0.05881327937656846,0.09350482568103576,0.05881327937656846
rsi_extreme,0.055220552020532124,0.044941106945144325,0.055220552020532124
zscore20/sma7,0.052383819280719265,0.10077534711677304,0.052383819280719265
williams/sma20,-0.04221024198041935,-0.014435627434585862,0.04221024198041935
stoch/sma20,-0.04221024198041935,-0.014435627434585862,0.04221024198041935
stoch/roc7,0.03806002757668477,0.04781325198486638,0.03806002757668477
williams/roc7,0.03806002757668477,0.04781325198486638,0.03806002757668477
zscore20_neg,0.037898159494922326,0.028872941479840764,0.037898159494922326
zscore20/sma20,0.03707072405298315,0.0886747725024977,0.03707072405298315
williams/bb,0.03559320501245674,0.012222281960732266,0.03559320501245674
stoch/bb,0.03559320501245674,0.012222281960732266,0.03559320501245674
roc7_x_zscore50,0.033706553435722965,0.1393642015965702,0.033706553435722965
roc7*zscore50,0.033706553435722965,0.1393642015965702,0.033706553435722965
rsi/sma7,-0.03256225339668338,0.027295062332660675,0.03256225339668338
rsi_div_zscore50,0.03161202379639386,-0.011745815603734715,0.03161202379639386
rsi/zscore50,0.03161202379639386,-0.011745815603734715,0.03161202379639386
roc7*sma7,0.03089977013508461,0.0326718657957534,0.03089977013508461
zscore50_neg,0.019930768106050746,-0.052311095873793484,0.019930768106050746
sqrt_roc7,0.018920631346333205,0.010352090255664916,0.018920631346333205
roc7^2,0.018920631346333205,0.010352090255664916,0.018920631346333205
sma20_neg,-0.01834374170003021,-0.031097728707599255,0.01834374170003021
rsi_div_zscore20,-0.017952349479059704,-0.030846581653191412,0.017952349479059704
rsi/zscore20,-0.017952349479059704,-0.030846581653191412,0.017952349479059704
bb_neg,-0.0152339352475299,-0.015160056107076016,0.0152339352475299
stoch_div_zscore20,0.011018567599812396,-0.011843709689163396,0.011018567599812396
williams/zscore20,0.011018567599812396,-0.011843709689163396,0.011018567599812396
stoch/zscore20,0.011018567599812396,-0.011843709689163396,0.011018567599812396
williams_div_zscore20,0.011018567599812396,-0.011843709689163396,0.011018567599812396
stoch/sma7,-0.00924477348517103,0.04561625506692043,0.00924477348517103
williams/sma7,-0.00924477348517103,0.04561625506692043,0.00924477348517103
rsi/roc7,0.007983281846640027,0.040248178398544,0.007983281846640027
bb/sma7,-0.00769153086027854,0.04997766814602442,0.00769153086027854
bb/zscore20,-0.00749910532078929,-0.027110847630246942,0.00749910532078929
bb_minus_williams,-0.0056021001541284084,0.005684673839815994,0.0056021001541284084
stoch_neg,0.004374687628354397,-0.09549755229034255,0.004374687628354397
williams_neg,0.004374687628354397,-0.09549755229034255,0.004374687628354397
