PnL_fwd_pts_05_mediana,net_credit_diff,BQI_ABS,k1,k2,k3,price_mid_short1,price_mid_long2,price_mid_short3,iv_k1,iv_k2,iv_k3,FF_ATM,FF_BAT,delta_total,theta_total,net_credit,net_credit_mediana,net_credit_mediana_n,SPX,Asym,BQI_V2_ABS,BQR_1000,Death valley,EarL,EarR,EarScore,PnLDV,RATIO_BATMAN,RATIO_UEL_EARS,UEL_inf_USD,__base_idx,delta_k1,delta_k2,delta_k3,pnl8000_long2,pnl8000_short1,pnl8000_short3,pnl8000_total,price_ask_long2,price_ask_short1,price_ask_short3,price_bid_long2,price_bid_short1,price_bid_short3,price_last_long2,price_last_short1,price_last_short3,r,theta_k1,theta_k2,theta_k3,Close,SPX_SMA7,SPX_minus_SMA7,SPX_SMA20,SPX_minus_SMA20,SPX_SMA50,SPX_minus_SMA50,SPX_SMA100,SPX_minus_SMA100,SPX_SMA200,SPX_minus_SMA200,SPX_EMA12,SPX_EMA26,SPX_EMA50,SPX_EMA200,SPX_MACD_Line,SPX_MACD_Signal,SPX_MACD_Histogram,SPX_RSI14,SPX_Stoch_K,SPX_Stoch_D,SPX_Williams_R,SPX_BB_Middle,SPX_BB_Upper,SPX_BB_Lower,SPX_BB_Width,SPX_BB_Pct,SPX_DailyChange,SPX_ATR14,SPX_ROC7,SPX_ROC20,SPX_HV20,SPX_HV50,SPX_ZScore20,SPX_ZScore50,SPX_Golden_Cross,SPX_Death_Cross,SPX_SMA50_200_Diff,VIX_Close,DTE1,DTE2,net_credit_diff_rank,net_credit_diff_zscore_robust,SPX_Stoch_K_rank,SPX_Stoch_K_zscore_robust,SPX_Williams_R_rank,SPX_Williams_R_zscore_robust,SPX_BB_Pct_rank,SPX_BB_Pct_zscore_robust,SPX_ZScore20_rank,SPX_ZScore20_zscore_robust,net_credit_diff_mult_SPX_Stoch_K,net_credit_diff_mult_SPX_BB_Pct
1.8,-0.52,3.3119888,5505,5975,6340,325.25,152.5,8.85,0.215479,0.168987,0.144204,0.147431,0.522824,0.050809,0.031282,-29.1,-28.95,5,5639.04,16.910004,53.06977,3312,5905.06,107.14,124.05,115.28537,-28.89,28.6942,0.2573,2974.62,1583,0.649986,0.378704,0.056614,385065.56,-216975.0,-165115.0,2975.55,153.1,326.1,9.1,151.9,324.4,8.6,,,,0.0438,-1.734518,-1.007364,-0.311491,5604.13,5521.229999999999,82.90000000000146,5352.9735,251.15650000000005,5591.368399999999,12.761600000000726,5800.9805,-196.8504999999996,5745.91015,-141.7801499999996,5472.281583689025,5477.061119966556,5571.575771670424,5638.913889714944,-4.779536277531406,-55.54521138875568,50.76567511122427,69.87239376988302,100.0,100.0,-0.0,5352.9735,5710.9231626341225,4995.023837365878,715.8993252682449,0.8508265633661446,35.0600000000004,60.39785714285712,5.982862340835544,-1.1788086009825367,50.6157901041584,34.8670389364574,1.4033062534645793,0.0501352826115277,0,1,-154.54175000000032,24.61,78.0,152.0,0.3397887323943662,-0.40355029585798824,0.8873239436619719,1.0,0.8873239436619719,1.0,0.7649647887323944,0.8435862549650474,0.7649647887323944,0.8435862549650397,-52.0,-0.4424298129503952
1.7,4.35,0.73399454,2920,3010,3150,70.6,36.3,3.1,0.105201,0.095309,0.089383,0.091983,0.384247,0.084117,-0.098303,-1.1,-1.15,5,2926.25,52.359997,32.91647,734,3003.37,12.27,64.63,28.160435,-20.04,209.0909,1.6195,6226.54,79,0.570621,0.356647,0.058557,991856.56,-500940.0,-484690.0,6226.54,36.5,70.9,3.2,36.1,70.3,3.0,,,,0.0242,-0.451209,-0.323978,-0.098443,2939.88,2920.0614285714287,19.81857142857143,2896.267,43.61300000000029,2835.8964,103.98360000000002,2726.1122,213.76780000000053,2770.5754,169.30459999999994,2911.564103101729,2881.6463542959527,2837.185491234145,2763.1238358815235,29.917748805776228,29.48694711389686,0.4308016918793669,70.64284463128402,100.0,91.6246094688779,-0.0,2896.267,2947.576315087372,2844.957684912628,102.61863017474388,0.9250008007876735,13.710000000000036,8.155714285714307,1.1289756661369277,4.419913050890804,6.548318749425588,9.030636341716646,1.7000032031506889,1.8615794131430208,1,0,65.32099999999991,12.73,84.0,112.0,0.6883802816901409,0.7491124260355029,0.8873239436619719,1.0,0.8873239436619719,1.0,0.9242957746478874,1.3195794897996171,0.9242957746478874,1.3195794897995972,434.99999999999994,4.02375348342638
1.7,9.09,1.9898208,2785,2925,3075,107.6,55.25,3.15,0.146619,0.120935,0.102367,0.073578,0.429557,0.089885,-0.037407,-0.25,-0.275,5,2821.6,26.53,37.25729,1990,2909.33,29.28,55.81,40.42421,-11.03,1160.0,0.8045,3423.22,98,0.61724,0.38074,0.054354,1006348.25,-510740.0,-492185.0,3423.22,55.7,107.9,3.3,54.8,107.3,3.0,,,,0.0238,-0.554666,-0.346115,-0.100156,2822.24,2852.844285714286,-30.604285714286107,2883.994,-61.75399999999991,2873.5851999999995,-51.34519999999975,2783.1906,39.04939999999988,2776.8580500000007,45.38194999999905,2859.233394989261,2871.0175835425134,2856.6752106805807,2783.206464971516,-11.784188553252534,-4.870751076720732,-6.913437476531802,30.8337475149106,8.598673300165753,27.009654699267912,-91.40132669983426,2883.994,2970.786138232365,2797.2018617676345,173.58427646473046,0.1442419713484399,34.0300000000002,22.994285714285816,-0.4293662525887248,-3.5517416964838096,14.080303495896716,11.485765707531264,-1.4230321146062384,-1.1891008450501184,1,0,96.7271499999988,16.92,85.0,148.0,0.8855633802816901,1.8710059171597633,0.13732394366197184,-3.3594961899364737,0.13732394366197184,-3.3594961899364746,0.08450704225352113,-3.6907304745407257,0.08450704225352113,-3.6907304745407106,78.16194029850669,1.3111595195573187
1.7,-0.71,3.045487,5580,6000,6360,274.25,130.35,7.8,0.208079,0.166629,0.143775,0.139853,0.568094,0.04955,0.023108,-21.35,-21.2,5,5639.04,33.690002,50.061924,3045,5940.56,95.89,129.58,111.4694,-24.81,36.534,0.4588,5172.79,1583,0.60057,0.350511,0.050903,382968.0,-214575.0,-163220.0,5173.0,130.8,274.8,8.1,129.9,273.7,7.5,,,,0.0438,-1.716311,-0.989027,-0.284852,5604.13,5521.229999999999,82.90000000000146,5352.9735,251.15650000000005,5591.368399999999,12.761600000000726,5800.9805,-196.8504999999996,5745.91015,-141.7801499999996,5472.281583689025,5477.061119966556,5571.575771670424,5638.913889714944,-4.779536277531406,-55.54521138875568,50.76567511122427,69.87239376988302,100.0,100.0,-0.0,5352.9735,5710.9231626341225,4995.023837365878,715.8993252682449,0.8508265633661446,35.0600000000004,60.39785714285712,5.982862340835544,-1.1788086009825367,50.6157901041584,34.8670389364574,1.4033062534645793,0.0501352826115277,0,1,-154.54175000000032,24.61,78.0,141.0,0.3345070422535211,-0.44852071005917166,0.8873239436619719,1.0,0.8873239436619719,1.0,0.7649647887323944,0.8435862549650474,0.7649647887323944,0.8435862549650397,-71.0,-0.6040868599899626
1.6,-2.19,0.66510487,4060,4270,4625,194.15,81.25,5.75,0.162772,0.139902,0.127848,0.461986,,0.079176,-0.295373,-37.4,-36.6,5,4171.01,142.22,48.573544,665,4268.38,40.34,182.56,85.81649,-79.25,15.107,1.6369,18243.28,577,0.647202,0.389817,0.053256,729753.25,-374585.0,-336925.0,18243.28,81.5,194.6,5.9,81.0,193.7,5.6,,,,0.0001,-0.70428,-0.58052,-0.161386,4163.27,4148.894285714286,14.37571428571482,4045.9035,117.366500000001,3956.327,206.9430000000002,3845.9936,317.27640000000065,3610.20695,553.0630500000002,4111.748219353445,4043.2316470583337,3967.993440042349,3648.36463704718,68.51657229511147,59.01248350050072,9.504088794610752,81.4939853813629,90.21240965979236,96.73746988659744,-9.787590340207634,4045.9035,4240.702259671224,3851.1047403287744,389.5975193424497,0.8012506347527281,22.209999999999127,21.7921428571429,1.6130606905237292,6.392869099003103,10.869062929931006,14.18807824702952,1.2050025390109094,2.010761324335378,1,0,346.12005,17.29,88.0,102.0,0.27024647887323944,-0.7988165680473374,0.596830985915493,0.5331691088366703,0.596830985915493,0.5331691088366708,0.6355633802816901,0.5254460562795855,0.6355633802816901,0.5254460562795733,-197.56517715494525,-1.7547388901084744
1.6,1.26,0.7720877,6305,6590,7010,253.55,110.7,6.95,0.143123,0.119501,0.105362,0.264287,,0.097198,-0.402997,-39.1,-39.6,5,6383.13,158.56,56.39174,772,6570.34,51.14,209.7,103.55703,-78.63,18.0307,1.5951,20802.82,1651,0.64202,0.395696,0.052174,263252.8,-144145.0,-98305.0,20802.82,110.9,253.8,7.1,110.5,253.3,6.8,,,,0.0448,-1.445941,-1.046927,-0.244916,6389.44,6325.855714285714,63.584285714285215,6325.04,64.39999999999964,6177.7488,211.6911999999993,5886.1512,503.28879999999936,5913.323,476.1169999999993,6334.501058236605,6285.882655353697,6178.792977997213,5876.779434809495,48.6184028829075,58.36007403249647,-9.741671149588967,59.13498202418555,99.78914074854993,79.17764891934615,-0.2108592514500646,6325.04,6420.5891139610685,6229.490886038931,191.09822792213708,0.8369994620056833,49.44999999999982,32.78214285714297,0.4172632247296319,2.0719710403307454,9.96966836634406,9.415086993135212,1.347997848022727,1.3489629036346986,1,0,264.4258,15.15,84.0,105.0,0.5052816901408451,0.01775147928994082,0.7720070422535211,0.9899428144371659,0.7720070422535211,0.9899428144371664,0.7174295774647887,0.7548545479230395,0.7174295774647887,0.7548545479230209,125.7343173431729,1.054619322127161
1.5,-6.14,0.8990975,4015,4320,4700,228.55,107.8,7.8,0.205732,0.18454,0.164428,0.009162,0.241666,0.049979,-0.237106,-20.75,-19.55,5,4117.45,84.28999,39.4134,899,4301.47,51.75,136.04,83.90512,-63.82,33.012,1.2434,11674.45,894,0.639234,0.373514,0.057816,716539.44,-375645.0,-329220.0,11674.45,108.2,229.3,8.0,107.4,227.8,7.6,,,,0.0222,-1.051791,-0.763296,-0.237695,4130.289,4010.685285714285,119.60371428571445,3911.72885,218.56015000000025,3921.61034,208.67866000000004,4121.988469999999,8.300530000000435,4346.052234999999,-215.76323499999944,3978.680894783067,3936.596885033251,3966.041027998028,4188.300720914188,42.08400974981578,12.20892802012707,29.87508172968871,71.7263812861812,100.0,100.0,-0.0,3911.72885,4100.079433474695,3723.378266525304,376.7011669493909,1.0801950436467938,57.85999999999967,45.34464285714288,4.30288752314137,9.111320101759658,19.24911358419781,26.444302238908985,2.32078017458718,1.550971362654428,0,1,-424.4418949999995,21.32,84.0,124.0,0.14348591549295775,-1.7337278106508875,0.8873239436619719,1.0,0.8873239436619719,1.0,0.9876760563380281,2.3154968359585864,0.9876760563380281,2.315496835958579,-614.0,-6.632397567991314
1.5,13.04,0.69547004,3845,4140,4550,246.3,120.0,6.7,0.229576,0.203838,0.167649,-0.085624,0.286935,0.100261,-0.396008,-13.0,-14.95,5,3948.51,125.31,46.08918,695,4119.42,40.08,165.39,81.41763,-73.21,54.2308,1.5049,15460.97,985,0.646584,0.399421,0.051997,750661.0,-390870.0,-344330.0,15460.97,120.5,246.7,6.8,119.5,245.9,6.6,,,,0.0379,-1.207437,-0.913199,-0.222955,3933.93,4008.575714285714,-74.64571428571435,3977.42,-43.48999999999978,3829.6334,104.29660000000013,3930.1578,3.7721999999994296,4040.51145,-106.58145000000012,3984.661697714832,3943.5707746104335,3908.207353248928,4020.1780402154113,41.090923104398826,52.61209984249781,-11.521176738098989,47.31078068523686,0.0,13.047818708195985,-100.0,3977.42,4118.775929706321,3836.064070293678,282.7118594126432,0.3461684625103673,7.320000000000164,33.00214285714291,-0.7573253951235506,2.7645568297588867,27.658811239655755,27.121823838752253,-0.6153261499585296,0.7021061302502566,0,1,-210.87805000000023,22.67,83.0,114.0,0.9683098591549296,2.8059171597633137,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.16549295774647887,-2.3949214838700303,0.16549295774647887,-2.394921483870023,0.0,4.5140367511351895
1.5,6.35,0.7057711,4340,4540,4820,164.35,78.6,4.65,0.133636,0.117759,0.104561,0.046663,0.504176,0.102104,-0.290096,-11.8,-12.6,5,4379.66,107.200005,43.43175,706,4517.64,27.46,134.66,60.80924,-48.64,40.678,1.6227,13153.54,1214,0.645094,0.399291,0.051384,680253.56,-349565.0,-317535.0,13153.54,78.8,164.7,4.8,78.4,164.0,4.5,,,,0.0552,-1.024564,-0.742912,-0.171163,4382.79,4319.2814285714285,63.508571428571486,4277.4415,105.34850000000006,4343.449,39.34100000000035,4402.4615,-19.67150000000038,4253.19805,129.59195,4302.737112867987,4298.840055965654,4324.990287503919,4269.922873983655,3.8970569023331336,-21.49314569809032,25.39020260042345,60.75136443842588,100.0,100.0,-0.0,4277.4415,4453.0734823739485,4101.809517626051,351.26396474789726,0.7999126314468632,4.420000000000073,34.81285714285715,5.182836832796156,0.1336550192600393,15.29259816758824,12.974550960434932,1.1996505257874506,0.3734535444188101,1,0,90.25094999999963,14.44,84.0,113.0,0.7816901408450704,1.2224852071005916,0.8873239436619719,1.0,0.8873239436619719,1.0,0.6311619718309859,0.5168597796434187,0.6311619718309859,0.5168597796434076,635.0,5.079445209687581
1.5,-9.69,0.7275817,6000,6260,6630,225.15,99.9,6.35,0.134742,0.115968,0.102163,0.116367,1.328211,0.089663,-0.399402,-31.7,-28.9,5,6073.66,132.64,49.944954,728,6241.43,43.33,175.97,87.319984,-73.59,19.8738,1.5869,17400.1,1488,0.648407,0.395572,0.053073,331250.1,-177485.0,-136365.0,17400.1,100.2,225.5,6.5,99.6,224.8,6.2,,,,0.0449,-1.350776,-0.993319,-0.236461,6084.18,6067.664285714285,16.51571428571515,6000.592,83.58800000000065,5892.6738000000005,191.5061999999998,5715.5182,368.6618000000008,5496.1964,587.9836000000005,6039.6953426136,5983.8087370320645,5899.489663054093,5502.508510978154,55.88660558153515,56.40699787947924,-0.5203922979440847,74.11374133949194,95.691481847719,80.70219726065221,-4.308518152281012,6000.592,6135.877346714316,5865.306653285684,270.5706934286318,0.8089322015654611,49.280000000000655,24.742857142857183,0.6125209603217383,1.6741310160427858,8.319840285470075,10.925311614998648,1.2357288062618446,1.6057415980335026,1,0,396.4774000000007,13.57,79.0,100.0,0.07042253521126761,-2.57396449704142,0.6936619718309859,0.7945000455975306,0.6936619718309859,0.79450004559753,0.6672535211267606,0.5747404469318501,0.6672535211267606,0.5747404469318426,-927.2504591043971,-7.838553033169317
1.4,-12.5,1.2664833,2960,3075,3210,82.25,41.55,3.1,0.11637,0.101812,0.090883,0.054291,0.340732,0.064619,-0.055215,-2.25,-2.0,5,2972.59,29.55,30.97085,1266,3064.25,21.25,50.8,32.855743,-15.6,111.1111,1.1033,3974.16,127,0.57845,0.349599,0.056129,978439.2,-495775.0,-478690.0,3974.16,41.9,82.5,3.2,41.2,82.0,3.0,,,,0.0226,-0.481076,-0.316059,-0.095826,2990.41,2957.718571428572,32.69142857142788,2925.4765,64.9335000000001,2885.7065999999995,104.70340000000031,2857.1186,133.2913999999996,2778.827,211.5830000000005,2948.9953664785025,2917.271382625865,2890.691402135648,2810.298611074175,31.723983852637502,24.758120156845653,6.96586369579185,76.51371443219688,94.90343853038124,98.30114617679374,-5.096561469618751,2925.4765,3001.005340437892,2849.947659562108,151.05768087578417,0.929858975879521,5.410000000000309,13.932142857142836,2.5032734851133465,5.166889983787532,8.099820208056462,12.503074662988295,1.719435903518087,1.7442168044086428,1,0,106.8796000000002,13.28,87.0,133.0,0.028169014084507043,-3.23905325443787,0.6786971830985915,0.756913371930078,0.6786971830985915,0.7569133719300786,0.9286971830985915,1.3507555228502788,0.9286971830985915,1.3507555228502721,-1186.2929816297656,-11.623237198494014
1.3,8.86,1.3266826,3980,4330,4750,283.35,143.75,7.75,0.245054,0.2085,0.170177,-0.01034,0.291899,0.089425,-0.169247,-3.6,-3.95,5,4127.83,73.11,46.970226,1327,4308.03,65.72,138.83,95.51915,-46.41,213.8889,0.8427,8618.23,856,0.647813,0.395829,0.05442,706508.25,-373665.0,-324225.0,8618.23,144.6,286.0,7.9,142.9,280.7,7.6,,,,0.0087,-1.098728,-0.744059,-0.220142,4108.55,4101.9400000000005,6.609999999999673,4022.8145,85.73549999999977,4249.2678000000005,-140.71780000000035,4334.8517,-226.3017,4450.2546,-341.7046,4076.663278222599,4102.763264571228,4185.766172975926,4325.922673349954,-26.0999863486295,-59.5661340911465,33.466147742517,55.24103173718687,75.27080389812696,84.37815558176057,-24.729196101873047,4022.8145,4201.470117729462,3844.1588822705385,357.3112354589234,0.7399462751007061,68.26000000000022,57.683571428571504,4.238498638839637,-0.9238315255397938,28.681191014534136,26.790523353680506,0.9597851004028212,-0.6185241502906349,0,1,-200.98679999999968,24.8,89.0,150.0,0.8811619718309859,1.816568047337278,0.46742957746478875,-0.17948874571973739,0.46742957746478875,-0.17948874571973755,0.5607394366197183,0.13204180333935608,0.5607394366197183,0.13204180333934512,666.8993225374048,6.555923997392256
1.3,4.39,0.58172804,3845,4125,4550,246.3,110.7,6.7,0.229576,0.202003,0.167649,-0.088099,0.916849,0.09436,-0.480861,-31.6,-33.05,5,3948.51,152.36002,50.573647,582,4113.81,40.21,192.57,87.99568,-97.94,22.3101,1.6423,19115.01,985,0.646584,0.39647,0.051997,754315.0,-390870.0,-344330.0,19115.01,111.0,246.7,6.8,110.4,245.9,6.6,,,,0.0379,-1.207437,-0.955626,-0.222955,3933.93,4008.575714285714,-74.64571428571435,3977.42,-43.48999999999978,3829.6334,104.29660000000013,3930.1578,3.7721999999994296,4040.51145,-106.58145000000012,3984.661697714832,3943.5707746104335,3908.207353248928,4020.1780402154113,41.090923104398826,52.61209984249781,-11.521176738098989,47.31078068523686,0.0,13.047818708195985,-100.0,3977.42,4118.775929706321,3836.064070293678,282.7118594126432,0.3461684625103673,7.320000000000164,33.00214285714291,-0.7573253951235506,2.7645568297588867,27.658811239655755,27.121823838752253,-0.6153261499585296,0.7021061302502566,0,1,-210.87805000000023,22.67,83.0,100.0,0.6919014084507042,0.7585798816568047,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.16549295774647887,-2.3949214838700303,0.16549295774647887,-2.394921483870023,0.0,1.5196795504205125
1.3,-6.95,1.0257624,6640,7020,7460,288.15,142.95,7.75,0.147734,0.128709,0.111322,0.017766,0.308288,0.088305,-0.302963,-10.0,-9.35,5,6738.19,117.979996,49.047565,1026,6970.46,61.16,179.14,104.671875,-60.75,82.0,1.2728,15293.24,1690,0.647812,0.393535,0.050952,175751.16,-107185.0,-53225.0,15341.15,143.3,288.6,7.9,142.6,287.7,7.6,,,,0.0424,-1.498779,-1.029295,-0.256847,6715.78,6677.205714285714,38.57428571428591,6627.969999999999,87.8100000000004,6496.925200000001,218.8547999999992,6287.9852,427.79479999999967,6031.000950000001,684.7790499999992,6664.265415651372,6600.582143430246,6498.134240866938,6094.450291198113,63.68327222112566,62.37230815174195,1.310964069383715,66.2937380419625,100.0,100.0,-0.0,6627.969999999999,6757.341169487269,6498.598830512729,258.74233897454,0.8393723669192031,0.4200000000000727,22.026428571428628,1.1720433023299286,3.6144355250551112,5.805713863454294,9.056706247480138,1.357489467676815,1.7437479529390263,1,0,465.92425,16.64,89.0,140.0,0.12852112676056338,-1.9254437869822487,0.8873239436619719,1.0,0.8873239436619719,1.0,0.7227112676056338,0.7700820275036158,0.7227112676056338,0.7700820275036109,-695.0,-5.833637950088462
1.2,9.91,9.097427,3265,3540,3810,217.95,111.7,15.9,0.274699,0.2212,0.208556,0.260021,0.482212,0.036955,0.174412,-10.45,-11.6,5,3351.83,11.720001,46.87493,9097,3524.54,75.7,87.42,81.349205,-4.84,52.1531,0.0803,654.97,438,0.606062,0.374066,0.105115,869770.0,-451705.0,-417410.0,654.97,113.4,218.7,16.2,110.0,217.2,15.6,,,,0.0009,-1.034643,-0.615492,-0.370752,3351.6,3292.81,58.78999999999997,3373.8845,-22.284500000000207,3353.4674,-1.8674000000000888,3210.7544,140.8456000000001,3108.2479000000003,243.3520999999996,3326.39541087687,3349.1198686048574,3322.304874183323,3139.8072549655367,-22.72445772798756,-11.235868987273175,-11.48858874071438,51.84026225599759,69.80764548332117,37.45216044376394,-30.19235451667884,3373.8845,3553.7245892576543,3194.044410742346,359.6801785153084,0.4380435694510984,53.13999999999987,38.34857142857141,-0.1611553138060449,-4.458653196541638,25.04095897436765,17.77770568733768,-0.2478257221956059,-0.0216744896678942,1,0,245.2194999999997,26.19,81.0,144.0,0.9014084507042254,2.06508875739645,0.41725352112676056,-0.4400606559347826,0.41725352112676056,-0.440060655934783,0.22359154929577466,-1.8053376758833846,0.22359154929577466,-1.8053376758833806,691.7937667397127,4.3410117732603855
0.9,-0.0,1.1292853,4075,4300,4610,192.45,93.35,5.05,0.169606,0.144822,0.124188,0.04078,0.394519,0.084738,-0.153028,-10.8,-10.8,5,4183.94,70.78,43.287544,1129,4294.27,43.68,114.46,70.70794,-37.84,49.537,1.213,9590.84,583,0.645142,0.39027,0.05066,721340.8,-373255.0,-338495.0,9590.84,93.7,192.7,5.2,93.0,192.2,4.9,,,,0.0001,-0.773592,-0.542563,-0.158506,4186.73,4165.882857142858,20.84714285714199,4116.026,70.70399999999972,3986.7892000000006,199.9407999999989,3878.3219,308.40809999999965,3640.3861000000006,546.3438999999989,4149.27880972419,4089.570466018437,4010.5615805285984,3678.544975644144,59.70834370575267,60.78819829577067,-1.0798545900180017,66.57970744433037,99.00497512437752,98.0842968278248,-0.995024875622496,4116.026,4252.68472227819,3979.36727772181,273.31744455638,0.7586882081923421,0.9000000000005457,22.999285714285893,0.0298651528617984,5.429981617184147,10.566180868347226,14.67459443812085,1.0347528327693676,1.640860607403593,1,0,346.4031,17.56,80.0,126.0,0.4084507042253521,-0.2804733727810651,0.7640845070422535,0.9525410920082841,0.7640845070422535,0.9525410920082832,0.6126760563380281,0.25231312218882435,0.6126760563380281,0.25231312218881696,-0.0,-0.0
0.9,2.79,1.1477636,3980,4325,4750,283.35,137.7,7.75,0.245054,0.208284,0.170177,-0.008731,0.351165,0.083884,-0.214381,-15.7,-16.15,5,4127.83,79.86,48.29234,1148,4306.67,64.34,144.2,96.32148,-55.97,49.0446,1.0186,10620.87,856,0.647813,0.393059,0.05442,708510.9,-373665.0,-324225.0,10620.87,138.6,286.0,7.9,136.8,280.7,7.6,,,,0.0087,-1.098728,-0.766626,-0.220142,4108.55,4101.9400000000005,6.609999999999673,4022.8145,85.73549999999977,4249.2678000000005,-140.71780000000035,4334.8517,-226.3017,4450.2546,-341.7046,4076.663278222599,4102.763264571228,4185.766172975926,4325.922673349954,-26.0999863486295,-59.5661340911465,33.466147742517,55.24103173718687,75.27080389812696,84.37815558176057,-24.729196101873047,4022.8145,4201.470117729462,3844.1588822705385,357.3112354589234,0.7399462751007061,68.26000000000022,57.683571428571504,4.238498638839637,-0.9238315255397938,28.681191014534136,26.790523353680506,0.9597851004028212,-0.6185241502906349,0,1,-200.98679999999968,24.8,89.0,140.0,0.5994718309859155,0.37988165680473374,0.46742957746478875,-0.17948874571973739,0.46742957746478875,-0.17948874571973755,0.5607394366197183,0.13204180333935608,0.5607394366197183,0.13204180333934512,210.0055428757742,2.0644501075309702
0.8,-0.45,0.97060233,3630,3800,4000,165.45,86.9,19.5,0.194506,0.170724,0.155036,0.138802,0.418785,0.046745,-0.06189,-11.15,-11.1,5,3684.6,26.150002,30.014748,971,3796.66,31.34,57.49,42.44687,-34.58,33.1839,0.9334,4145.61,486,0.582533,0.386364,0.14345,822650.6,-420455.0,-398050.0,4145.61,87.2,165.8,19.7,86.6,165.1,19.3,,,,0.0007,-0.802692,-0.617331,-0.37008,3699.12,3655.2757142857145,43.84428571428544,3602.193,96.92699999999968,3484.7394,214.3806,3417.0058000000004,282.1141999999995,3159.05135,540.0686500000002,3632.079132881229,3573.616479645822,3508.254455651936,3278.4325731052504,58.46265323540638,53.38198339339044,5.080669842015936,67.24675403286825,100.0,99.31521186567376,-0.0,3602.193,3704.744032553953,3499.641967446048,205.1020651079052,0.9725793470144044,32.40000000000009,23.600714285714243,1.752484589083488,5.374524633593986,12.755922148557849,18.436613470079884,1.8903173880576192,1.8360067627067405,1,0,325.6880500000002,20.79,84.0,105.0,0.34683098591549294,-0.3869822485207101,0.8873239436619719,1.0,0.8873239436619719,1.0,0.9445422535211268,1.6249020238013547,0.9445422535211268,1.6249020238013443,-45.0,-0.437660706156482
